230555	43.19	-103.52	18
230557	43.18	-103	18
230558	43.22	-102.48	18
230611	40.39	-79.99	13
230611	40.38	-79.99	13
230611	40.38	-80	13
230611	40.39	-79.99	13
230613	40.4	-79.89	13
230613	40.41	-79.88	13
230613	40.41	-79.87	13
230613	40.4	-79.89	13
230616	41.02	-79.72	19
230617	41.11	-79.93	19
230621	40.46	-80.22	13
230621	40.46	-80.19	13
230621	40.45	-80.19	13
230621	40.45	-80.22	13
230622	35.05	-85.28	19
241578	35.28	-85.17	33
230623	39.92	-80.72	13
230623	39.93	-80.72	13
230623	39.92	-80.75	13
230623	39.91	-80.75	13
230628	39.91	-80.69	13
230628	39.92	-80.69	13
230628	39.92	-80.69	13
230628	39.91	-80.69	13
230629	39.7	-80.7	14
230629	39.68	-80.7	14
230629	39.68	-80.7	14
230629	39.7	-80.7	14
230632	39.92	-80.74	19
230633	39.66	-80.86	19
230630	36.35	-83.87	19
230634	36.15	-83.52	18
230635	35.97	-83.93	19
241733	36.12	-83.48	19
230640	36.55	-82.55	19
230641	36.52	-81.92	19
230642	36.33	-82.25	19
230644	36.32	-82.4	19
230647	36.28	-82.13	19
230648	36.2	-82.35	19
241755	36.58	-82.18	19
242610	36.48	-81.8	19
230643	39.8	-81.34	19
230645	39.8	-81.54	19
230646	39.79	-81.09	19
230649	40.37	-80.73	19
230650	36.97	-82.4	19
